timestamp,open,high,low,close,volume,trade_count,vwap,30_DAY_SMA,50_DAY_SMA,upper_band,middle_band,lower_band
2022-06-01 15:31:00+00:00,408.7,409.01,408.61,408.96,239672,1552,408.924371,409.30506666666656,409.691674,410.58069432643987,409.30506666666656,408.02943900689326
2022-06-01 15:32:00+00:00,408.95,409.07,408.66,408.71,138717,1340,408.893218,409.2683999999999,409.66547399999996,410.5470976593915,409.2683999999999,407.98970234060823
2022-06-01 15:33:00+00:00,408.64,408.77,408.32,408.37,116917,1226,408.560386,409.2070666666666,409.62567399999995,410.4756967123428,409.2070666666666,407.9384366209904
2022-06-01 15:34:00+00:00,408.35,408.69,408.32,408.55,143744,1319,408.547804,409.1593999999999,409.59407399999986,410.41568095482,409.1593999999999,407.9031190451798
2022-06-01 15:35:00+00:00,408.59,408.75,408.13,408.36,409398,1763,408.364324,409.0977333333333,409.5617259999999,410.32291416063504,409.0977333333333,407.8725525060315
2022-06-01 15:36:00+00:00,408.36,408.36,408.03,408.0517,135248,1356,408.168842,409.03245666666663,409.5213599999999,410.26491407161546,409.03245666666663,407.7999992617178
2022-06-01 15:37:00+00:00,408.05,408.39,408.01,408.27,121728,1283,408.268937,408.9801233333333,409.48815999999994,410.2042793698373,408.9801233333333,407.75596729682934
2022-06-01 15:38:00+00:00,408.25,408.64,408.17,408.61,123387,1329,408.459567,408.9324566666666,409.46596199999993,410.09777061084696,408.9324566666666,407.76714272248626
2022-06-01 15:39:00+00:00,408.605,408.605,408.2,408.4,104245,1138,408.359379,408.8951233333333,409.4414919999999,410.05450040818357,408.8951233333333,407.735746258483
2022-06-01 15:40:00+00:00,408.4,408.4,407.96,407.99,94630,1137,408.162163,408.83678999999995,409.4064919999999,409.99635959517985,408.83678999999995,407.67722040482005
2022-06-01 15:41:00+00:00,407.99,408.28,407.96,408.02,127896,1289,408.149884,408.77479,409.365192,409.90309558180667,408.77479,407.6464844181933
2022-06-01 15:42:00+00:00,408.01,408.13,407.78,407.8,176081,1748,407.92629,408.69778999999994,409.32049199999994,409.7647239838851,408.69778999999994,407.63085601611476
2022-06-01 15:43:00+00:00,407.8,408.0,407.72,407.92,110797,1266,407.85661,408.63078999999993,409.27149399999985,409.6300935405293,408.63078999999993,407.6314864594706
2022-06-01 15:44:00+00:00,407.94,407.94,407.61,407.65,226349,1901,407.772345,408.5577899999999,409.2116939999999,409.5120399285828,408.5577899999999,407.603540071417
2022-06-01 15:45:00+00:00,407.63,407.958,407.45,407.9276,194512,1935,407.677352,408.50570999999997,409.1532459999999,409.4204923860749,408.50570999999997,407.59092761392503
2022-06-01 15:46:00+00:00,407.91,408.11,407.8213,407.9301,111011,1242,408.010254,408.4640466666666,409.09324799999996,409.36595471615266,408.4640466666666,407.56213861718055
2022-06-01 15:47:00+00:00,407.935,408.16,407.81,407.82,605605,1124,411.98429,408.4163799999999,409.03144799999995,409.2980221123894,408.4163799999999,407.5347378876104
2022-06-01 15:48:00+00:00,407.83,407.92,407.6499,407.92,380782,1202,411.098334,408.3744899999999,408.9716479999999,409.22657446721644,408.3744899999999,407.5224055327834
2022-06-01 15:49:00+00:00,407.905,408.05,407.51,407.51,108699,1067,407.798718,408.3134899999999,408.90704799999986,409.142052043204,408.3134899999999,407.4849279567958
2022-06-01 15:50:00+00:00,407.515,407.7,407.36,407.64,198493,2016,407.500977,408.2648233333332,408.85204799999985,409.07416878192987,408.2648233333332,407.4554778847365
2022-06-01 15:51:00+00:00,407.6599,407.78,407.48,407.54,165373,1149,407.663499,408.2154899999999,408.80282799999986,409.01506189770265,408.2154899999999,407.4159181022971
2022-06-01 15:52:00+00:00,407.505,407.8,407.46,407.74,130027,1048,407.657806,408.18348999999984,408.76142799999985,408.97977177140757,408.18348999999984,407.3872082285921
2022-06-01 15:53:00+00:00,407.75,407.83,407.3728,407.8001,123635,1437,407.623732,408.15982666666656,408.7132299999999,408.95808021506934,408.15982666666656,407.3615731182638
2022-06-01 15:54:00+00:00,407.8,408.01,407.8,407.97,121200,1325,407.901333,408.1374933333332,408.6730299999999,408.91805465761786,408.1374933333332,407.3569320090486
2022-06-01 15:55:00+00:00,407.99,408.229,407.83,408.0001,131203,1434,408.053941,408.12749666666656,408.628832,408.90715816314525,408.12749666666656,407.34783517018786
2022-06-01 15:56:00+00:00,408.0,408.23,407.92,408.0,146704,1464,408.076855,408.1251633333332,408.588632,408.905917376503,408.1251633333332,407.3444092901634
2022-06-01 15:57:00+00:00,408.0,408.0,407.7195,407.8499,81148,957,407.860115,408.1138266666665,408.54883,408.900341093651,408.1138266666665,407.32731223968204
2022-06-01 15:58:00+00:00,407.83,407.99,407.63,407.67,145526,1390,407.81839,408.08294333333316,408.50142999999997,408.86396251660824,408.08294333333316,407.3019241500581
2022-06-01 15:59:00+00:00,407.68,407.8,407.56,407.6459,124597,1060,407.66509,408.04517999999985,408.46394799999996,408.79697257141856,408.04517999999985,407.2933874285811
2022-06-01 16:00:00+00:00,407.64,407.77,407.33,407.37,136896,1283,407.569244,407.99984666666654,408.4165479999999,408.74497992490535,407.99984666666654,407.25471340842773
2022-06-01 16:01:00+00:00,407.36,407.45,407.22,407.285,238235,2027,407.315677,407.9440133333332,408.3646479999999,408.6425610929162,407.9440133333332,407.2454655737502
2022-06-01 16:02:00+00:00,407.285,407.6,407.17,407.52,188087,1594,407.344896,407.9043466666666,408.31284799999986,408.5581168294706,407.9043466666666,407.2505765038626
2022-06-01 16:03:00+00:00,407.54,407.59,407.2,407.2001,77235,978,407.386812,407.8653499999999,408.2582499999998,408.54251308556377,407.8653499999999,407.1881869144361
2022-06-01 16:04:00+00:00,407.205,407.42,407.17,407.32,154562,1282,407.270193,407.8243499999999,408.20784999999984,408.4793161398321,407.8243499999999,407.1693838601677
2022-06-01 16:05:00+00:00,407.315,407.8599,407.3,407.82,164129,1666,407.576091,407.8063499999999,408.17444999999975,408.43039410448523,407.8063499999999,407.18230589551456
2022-06-01 16:06:00+00:00,407.79,407.93,407.6185,407.6666,111032,1216,407.820158,407.79351333333324,408.1441819999998,408.4126657511033,407.79351333333324,407.17436091556317
2022-06-01 16:07:00+00:00,407.65,407.87,407.64,407.78,74045,929,407.754839,407.77717999999993,408.11478199999976,408.3705053863397,407.77717999999993,407.1838546136602
2022-06-01 16:08:00+00:00,407.76,407.95,407.57,407.615,90567,1122,407.746474,407.7440133333332,408.0835479999998,408.25260288273574,407.7440133333332,407.2354237839307
2022-06-01 16:09:00+00:00,407.61,407.78,407.57,407.65,106217,1196,407.678485,407.71901333333324,408.0497479999998,408.1661889100757,407.71901333333324,407.2718377565908
2022-06-01 16:10:00+00:00,407.64,407.64,407.11,407.11,136035,1450,407.30026,407.6896799999999,408.00994799999984,408.1756697264916,407.6896799999999,407.2036902735082
2022-06-01 16:11:00+00:00,407.13,407.44,407.11,407.19,168268,1596,407.306335,407.6620133333333,407.9733479999998,408.1638766046383,407.6620133333333,407.16015006202826
2022-06-01 16:12:00+00:00,407.18,407.3471,407.06,407.13,168463,1344,407.179717,407.63967999999994,407.94194799999985,408.1736007315765,407.63967999999994,407.10575926842336
2022-06-01 16:13:00+00:00,407.11,407.53,407.1,407.53,139911,1445,407.369707,407.62667999999996,407.92234799999983,408.1515819598405,407.62667999999996,407.10177804015945
2022-06-01 16:14:00+00:00,407.51,407.73,407.44,407.71,161866,1592,407.632035,407.6286799999999,407.90374799999984,408.15437876122684,407.6286799999999,407.102981238773
2022-06-01 16:15:00+00:00,407.69,408.08,407.56,408.08,162419,1667,407.88619,407.63375999999994,407.89934799999986,408.17366817607234,407.63375999999994,407.09385182392754
2022-06-01 16:16:00+00:00,408.07,408.19,407.98,408.1599,226945,2021,408.091321,407.64142,407.90114599999987,408.20397392927026,407.64142,407.0788660707297
2022-06-01 16:17:00+00:00,408.16,408.21,407.75,407.84,134412,1620,407.981374,407.64208666666667,407.89414599999986,408.2055322323493,407.64208666666667,407.07864110098404
2022-06-01 16:18:00+00:00,407.85,407.85,407.66,407.72,79958,939,407.772968,407.63541999999995,407.8766159999999,408.19022124075985,407.63541999999995,407.08061875924005
2022-06-01 16:19:00+00:00,407.71,408.37,407.695,408.18,142770,1495,407.996914,407.6577533333333,407.86463999999995,408.24363238697134,407.6577533333333,407.07187427969524
2022-06-01 16:20:00+00:00,408.18,408.3701,408.05,408.3701,98574,965,408.209553,407.68209,407.85744199999993,408.32123123447775,407.68209,407.0429487655223
2022-06-01 16:21:00+00:00,408.38,408.38,408.09,408.17,185024,1727,408.254303,407.70309,407.8416419999999,408.36323119533506,407.70309,407.0429488046649
2022-06-01 16:22:00+00:00,408.16,408.43,408.15,408.34,124596,1103,408.370487,407.72309,407.83424199999996,408.4217258119119,407.72309,407.0244541880881
2022-06-01 16:23:00+00:00,408.34,408.45,408.2399,408.39,75335,885,408.349065,407.74275333333327,407.834642,408.4810332253553,407.74275333333327,407.00447344131123
2022-06-01 16:24:00+00:00,408.36,408.36,408.2105,408.29,66420,744,408.283453,407.75342,407.829442,408.5134510102386,407.75342,406.9933889897614
2022-06-01 16:25:00+00:00,408.29,408.35,408.025,408.04,86382,1047,408.200511,407.75475000000006,407.823042,408.5166404145762,407.75475000000006,406.9928595854239
2022-06-01 16:26:00+00:00,408.04,408.135,407.86,408.09,101598,1069,408.018844,407.75775000000004,407.823808,408.52417481944116,407.75775000000004,406.99132518055893
2022-06-01 16:27:00+00:00,408.07,408.26,408.03,408.2099,84585,946,408.14781,407.7697500000001,407.822606,408.5526659619842,407.7697500000001,406.986834038016
2022-06-01 16:28:00+00:00,408.2,408.285,407.8804,407.9,88942,914,408.081753,407.77741666666674,407.80840600000005,408.56077968977553,407.77741666666674,406.99405364355795
2022-06-01 16:29:00+00:00,407.89,407.92,407.53,407.54,156160,1417,407.722441,407.7738866666668,407.79120600000005,408.56053596648655,407.7738866666668,406.987237366847
2022-06-01 16:30:00+00:00,407.55,415.94,407.48,408.03,182589,1720,407.811243,407.7958866666668,407.79200599999996,408.5729819423245,407.7958866666668,407.0187913910091
2022-06-01 16:31:00+00:00,408.05,408.23,407.99,408.09,153155,1407,408.113286,407.8227200000001,407.79340599999995,408.58280548996555,407.8227200000001,407.0626345100347
2022-06-01 16:32:00+00:00,408.09,408.42,408.07,408.4194,106205,1086,408.291687,407.85270000000014,407.80579399999993,408.6333320730653,407.85270000000014,407.072067926935
2022-06-01 16:33:00+00:00,408.42,408.58,408.036,408.036,111259,1202,408.33096,407.88056333333344,407.808114,408.6248589217839,407.88056333333344,407.13626774488296
2022-06-01 16:34:00+00:00,408.03,408.26,407.835,408.235,123109,1339,407.9862,407.9110633333335,407.81981399999995,408.6357063277061,407.9110633333335,407.18642033896094
2022-06-01 16:35:00+00:00,408.25,408.4299,408.15,408.2899,99618,1101,408.296694,407.9267266666668,407.82705999999996,408.66303914654617,407.9267266666668,407.19041418678745
2022-06-01 16:36:00+00:00,408.27,408.4,408.1788,408.19,88723,945,408.268451,407.9441733333335,407.8322579999999,408.67980783404323,407.9441733333335,407.20853883262373
2022-06-01 16:37:00+00:00,408.18,408.21,407.9199,407.97,95397,1093,408.061666,407.9505066666668,407.83525799999995,408.68364573397014,407.9505066666668,407.21736759936346
2022-06-01 16:38:00+00:00,407.95,408.01,407.76,407.95,112430,1115,407.888629,407.96167333333347,407.83585800000003,408.6841589862219,407.96167333333347,407.239187680445
2022-06-01 16:39:00+00:00,407.93,408.155,407.92,408.05,94403,988,408.050731,407.9750066666668,407.84665800000005,408.68870309040767,407.9750066666668,407.2613102429259
2022-06-01 16:40:00+00:00,408.03,408.33,408.01,408.25,74075,883,408.239391,408.0130066666668,407.85885800000005,408.6563608138007,408.0130066666668,407.3696525195329
2022-06-01 16:41:00+00:00,408.28,408.365,408.12,408.13,107468,1182,408.247928,408.0443400000001,407.87065800000005,408.61134127265757,408.0443400000001,407.4773387273426
2022-06-01 16:42:00+00:00,408.13,408.13,407.8401,407.85,117977,1212,407.961806,408.0683400000001,407.87285799999995,408.5295917352829,408.0683400000001,407.6070882647173
2022-06-01 16:43:00+00:00,407.87,407.91,407.71,407.78,108092,1053,407.799244,408.0766733333334,407.87245599999994,408.5066958739895,408.0766733333334,407.64665079267735
2022-06-01 16:44:00+00:00,407.76,407.76,407.63,407.69,95497,962,407.68306,408.07600666666684,407.86685599999987,408.5083566774663,408.07600666666684,407.6436566558674
2022-06-01 16:45:00+00:00,407.69,407.73,407.51,407.64,105572,1042,407.63741,408.06134000000014,407.85965399999986,408.52113437766025,408.06134000000014,407.60154562234004
2022-06-01 16:46:00+00:00,407.68,407.74,407.63,407.64,73859,819,407.680132,408.0440100000001,407.85245399999985,408.52628032243314,408.0440100000001,407.5617396775671
2022-06-01 16:47:00+00:00,407.64,407.69,407.47,407.63,105655,1259,407.589799,408.03701000000007,407.8480559999999,408.53670313003744,408.03701000000007,407.5373168699627
2022-06-01 16:48:00+00:00,407.63,407.64,407.08,407.18,187569,1694,407.26398,408.0190100000001,407.8382559999999,408.5960079757641,408.0190100000001,407.4420120242361
2022-06-01 16:49:00+00:00,407.15,407.33,407.13,407.3193,120371,1020,407.240179,407.99032000000005,407.8317239999999,408.6159858109879,407.99032000000005,407.3646541890122
2022-06-01 16:50:00+00:00,407.3,407.4,407.03,407.0301,132917,1523,407.23037,407.9456533333334,407.8249259999999,408.6436379625089,407.9456533333334,407.2476687041579
2022-06-01 16:51:00+00:00,407.03,407.07,406.96,406.96,149560,1446,407.002924,407.90532,407.8184259999999,408.6821723500459,407.90532,407.12846764995413
2022-06-01 16:52:00+00:00,406.96,407.4714,406.93,407.43,137233,1407,407.222295,407.8749866666667,407.81662599999987,408.6526434778672,407.8749866666667,407.0973298554662
2022-06-01 16:53:00+00:00,407.42,407.69,407.3245,407.6,96132,1243,407.50971,407.8486533333334,407.8246239999999,408.60805673684376,407.8486533333334,407.08924992982304
2022-06-01 16:54:00+00:00,407.61,407.8426,407.56,407.83,113185,1039,407.711551,407.83332,407.8348239999999,408.5748238056074,407.83332,407.0918161943926
2022-06-01 16:55:00+00:00,407.83,407.86,407.59,407.7701,75196,857,407.751115,407.8243233333333,407.833826,408.56211835001875,407.8243233333333,407.0865283166479
2022-06-01 16:56:00+00:00,407.78,408.05,407.775,407.96,170200,1459,407.927033,407.81998999999996,407.83969399999995,408.55300404117315,407.81998999999996,407.08697595882677
2022-06-01 16:57:00+00:00,407.96,408.19,407.91,407.926,119284,1381,408.083113,407.8105266666666,407.84261399999997,408.53037327601123,407.8105266666666,407.09068005732195
2022-06-01 16:58:00+00:00,407.93,407.995,407.78,407.87,72847,900,407.879007,407.80952666666667,407.8477139999999,408.52895654788966,407.80952666666667,407.0900967854437
2022-06-01 16:59:00+00:00,407.87,408.0,407.745,408.0,68571,773,407.891284,407.82485999999994,407.8547139999999,408.54025520922073,407.82485999999994,407.10946479077916
2022-06-01 17:00:00+00:00,407.99,408.23,407.79,408.18,82322,934,408.010814,407.82985999999994,407.87611399999986,408.5529754163907,407.82985999999994,407.10674458360916
2022-06-01 17:01:00+00:00,408.21,408.4,408.2,408.29,91903,1021,408.316965,407.83652666666666,407.8981139999999,408.5726826244709,407.83652666666666,407.10037070886244
2022-06-01 17:02:00+00:00,408.29,408.3501,408.07,408.15,107522,1064,408.204773,407.8275466666666,407.9185139999999,408.54127368770753,407.8275466666666,407.11381964562565
2022-06-01 17:03:00+00:00,408.1039,408.15,407.93,408.04,113064,1053,408.046662,407.82768,407.92871399999996,408.54156421522686,407.82768,407.1137957847731
2022-06-01 17:04:00+00:00,408.1,408.11,407.91,407.95,107355,879,408.032374,407.81818,407.933514,408.5175678414176,407.81818,407.1187921585824
2022-06-01 17:05:00+00:00,407.9299,408.32,407.87,408.32,112647,1173,408.09251,407.8191833333333,407.93831399999993,408.521356009195,407.8191833333333,407.11701065747155
2022-06-01 17:06:00+00:00,408.33,408.57,408.21,408.5041,185897,1837,408.382091,407.8296533333333,407.94519799999995,408.56233477505793,407.8296533333333,407.09697189160863
2022-06-01 17:07:00+00:00,408.5,408.785,408.39,408.74,185993,2136,408.597631,407.85531999999995,407.963198,408.6566053213491,407.85531999999995,407.0540346786508
2022-06-01 17:08:00+00:00,408.74,408.94,408.55,408.55,155583,1697,408.844056,407.87531999999993,407.97979799999996,408.71413283150696,407.87531999999993,407.0365071684929
2022-06-01 17:09:00+00:00,408.53,409.02,408.53,408.97,119289,1295,408.793074,407.9059866666666,407.995598,408.8309479353415,407.9059866666666,406.9810253979917
2022-06-01 17:10:00+00:00,408.97,409.22,408.91,409.13,233037,2322,409.077928,407.9353199999999,408.01079599999997,408.95320671597824,407.9353199999999,406.9174332840215
2022-06-01 17:11:00+00:00,409.13,409.21,409.02,409.12,152351,1552,409.105837,407.96831999999995,408.029796,409.0700517668812,407.96831999999995,406.8665882331187
2022-06-01 17:12:00+00:00,409.12,409.12,408.66,408.73,167039,1677,408.846924,407.99765333333323,408.03759599999995,409.1316104233023,407.99765333333323,406.8636962433642
2022-06-01 17:13:00+00:00,408.735,408.89,408.6899,408.75,83049,883,408.775626,408.02998666666656,408.04479599999996,409.19223903823587,408.02998666666656,406.86773429509725
2022-06-01 17:14:00+00:00,408.75,408.75,408.5,408.5501,106036,1091,408.594293,408.05865666666654,408.04999799999996,409.2283573231883,408.05865666666654,406.8889560101448
2022-06-01 17:15:00+00:00,408.5999,408.96,408.56,408.95,126641,1164,408.793078,408.1023233333333,408.068198,409.3036289226514,408.1023233333333,406.9010177440152
2022-06-01 17:16:00+00:00,408.95,409.025,408.79,409.0152,86251,838,408.941847,408.1481633333333,408.086702,409.3799682512046,408.1481633333333,406.91635841546196
2022-06-01 17:17:00+00:00,409.01,409.32,408.98,409.2247,181789,1645,409.214089,408.20132,408.106998,409.4759830500774,408.20132,406.92665694992263
2022-06-01 17:18:00+00:00,409.22,409.28,408.92,409.0001,111193,1110,409.095624,408.26198999999997,408.12899999999996,409.5094019161763,408.26198999999997,407.01457808382366
2022-06-01 17:19:00+00:00,409.03,409.21,409.01,409.145,350597,1021,411.765068,408.3228466666667,408.1610999999999,409.5584415231016,408.3228466666667,407.0872518102318
2022-06-01 17:20:00+00:00,409.14,409.28,409.12,409.2799,97202,881,409.21523,408.39784,408.18609799999996,409.5825338850574,408.39784,407.21314611494256
2022-06-01 17:21:00+00:00,409.28,409.59,409.1712,409.44,155579,1524,409.427251,408.4805066666667,408.21309799999995,409.5964485572589,408.4805066666667,407.36456477607453
2022-06-01 17:22:00+00:00,409.4335,409.48,409.0,409.04,174706,1505,409.184658,408.5341733333334,408.22551,409.5964358541059,408.5341733333334,407.4719108125609
2022-06-01 17:23:00+00:00,409.04,409.15,408.92,408.9701,88449,1019,409.055009,408.5798433333334,408.24419199999994,409.59425891213573,408.5798433333334,407.565427754531
2022-06-01 17:24:00+00:00,408.97,409.03,408.76,409.015,254323,2204,408.867281,408.6193433333334,408.25979199999995,409.60579022653866,408.6193433333334,407.63289644012815
2022-06-01 17:25:00+00:00,409.01,409.3086,408.99,409.3086,113047,1077,409.169262,408.67062666666675,408.28016599999995,409.63485638700996,408.67062666666675,407.70639694632354
2022-06-01 17:26:00+00:00,409.31,409.39,409.12,409.34,353563,1064,411.791822,408.71662666666674,408.303166,409.672495036489,408.71662666666674,407.7607582968445
2022-06-01 17:27:00+00:00,409.39,409.5499,409.39,409.495,85814,917,409.471338,408.7689266666668,408.33366599999994,409.7177047138232,408.7689266666668,407.8201486195104
2022-06-01 17:28:00+00:00,409.495,409.59,409.3,409.43,110710,1203,409.436811,408.8209266666668,408.36326599999995,409.7373819516389,408.8209266666668,407.90447138169475
2022-06-01 17:29:00+00:00,409.41,409.53,409.2,409.2,115641,1072,409.351793,408.86092666666684,408.386266,409.7343073144129,408.86092666666684,407.9875460189208
2022-06-01 17:30:00+00:00,409.25,409.28,409.02,409.05,86241,935,409.153656,408.8899266666668,408.40226599999994,409.7280046877908,408.8899266666668,408.05184864554275
2022-06-01 17:31:00+00:00,409.04,409.0791,408.81,408.89,87658,1090,408.931588,408.90992666666676,408.41746599999993,409.7178787091568,408.90992666666676,408.1019746241767
2022-06-01 17:32:00+00:00,408.895,409.28,408.8902,409.2772,324173,795,411.971619,408.9475000000001,408.44600999999994,409.7143939319943,408.9475000000001,408.1806060680059
2022-06-01 17:33:00+00:00,409.28,409.4,409.07,409.1799,126934,1265,409.260771,408.98549666666673,408.47400799999997,409.67813301982375,408.98549666666673,408.2928603135097
2022-06-01 17:34:00+00:00,409.17,409.59,409.16,409.5,217403,1705,409.347627,409.03716333333335,408.510208,409.63832502916426,409.03716333333335,408.43600163750244
2022-06-01 17:35:00+00:00,409.52,409.76,409.3976,409.6801,141139,1557,409.64709,409.08250000000004,408.55101,409.6653490134846,409.08250000000004,408.49965098651546
2022-06-01 17:36:00+00:00,409.65,409.93,409.51,409.69,210020,2004,409.727427,409.12203000000005,408.59201,409.7034625249187,409.12203000000005,408.5405974750814
2022-06-01 17:37:00+00:00,409.68,409.92,409.58,409.9,143603,1491,409.73085,409.1606966666667,408.63741000000005,409.787850600515,409.1606966666667,408.5335427328184
2022-06-01 17:38:00+00:00,409.9,410.24,409.86,410.11,288002,2484,410.091776,409.2126966666667,408.69601,409.885702047972,409.2126966666667,408.5396912853614
2022-06-01 17:39:00+00:00,410.14,410.17,409.97,410.02,168042,1564,410.071562,409.24769666666674,408.75002400000005,409.97370023167576,409.24769666666674,408.5216931016577
2022-06-01 17:40:00+00:00,410.02,410.205,409.93,410.18,133085,1368,410.10454,409.2826966666668,408.81302200000005,410.080334497679,409.2826966666668,408.4850588356546
2022-06-01 17:41:00+00:00,410.17,410.245,409.85,409.92,178795,1630,409.980512,409.30936333333347,408.872222,410.1364101131927,409.30936333333347,408.4823165534742
2022-06-01 17:42:00+00:00,409.89,410.28,409.8,410.18,306039,2258,410.024208,409.3576966666668,408.92722200000003,410.2126672954537,409.3576966666668,408.50272603787994
2022-06-01 17:43:00+00:00,410.1736,410.285,409.9199,410.0,153851,1538,410.06998,409.3993633333335,408.9752220000001,410.2536455521506,409.3993633333335,408.5450811145164
2022-06-01 17:44:00+00:00,410.01,410.16,409.92,410.15,69922,807,410.025289,409.45269333333346,409.02162200000004,410.2877877671065,409.45269333333346,408.6175988995604
2022-06-01 17:45:00+00:00,410.18,410.2686,410.11,410.19,83534,813,410.210258,409.4940266666668,409.07002,410.34803974618933,409.4940266666668,408.64001358714427
2022-06-01 17:46:00+00:00,410.19,410.2699,409.9648,410.2699,90264,1030,410.143493,409.5358500000001,409.116218,410.4145055083553,409.5358500000001,408.6571944916449
2022-06-01 17:47:00+00:00,410.26,410.44,410.15,410.15,182531,1682,410.296917,409.5666933333334,409.160698,410.4642524553914,409.5666933333334,408.6691342112754
2022-06-01 17:48:00+00:00,410.14,410.15,409.83,409.9358,139549,1455,409.94344,409.5978833333334,409.2020140000001,410.47940626363646,409.5978833333334,408.71636040303036
2022-06-01 17:49:00+00:00,409.94,410.08,409.82,409.92,117740,1088,409.980928,409.6237166666667,409.24041400000004,410.49601287600876,409.6237166666667,408.7514204573247
2022-06-01 17:50:00+00:00,409.92,410.18,409.9,410.16,130586,1316,410.064696,409.6530533333334,409.280014,410.53625401185593,409.6530533333334,408.76985265481085
2022-06-01 17:51:00+00:00,410.14,410.15,409.67,409.72,183938,1776,409.826147,409.6623866666667,409.30861400000003,410.5422959491847,409.6623866666667,408.7824773841487
2022-06-01 17:52:00+00:00,409.7167,409.7675,409.48,409.54,169342,1766,409.624905,409.67905333333334,409.336414,410.52962824410787,409.67905333333334,408.8284784225588
2022-06-01 17:53:00+00:00,409.56,409.71,409.4877,409.61,78851,761,409.599634,409.7003833333334,409.367814,410.50987593634085,409.7003833333334,408.8908907303259
2022-06-01 17:54:00+00:00,409.59,409.63,409.31,409.35,132546,1355,409.460223,409.71155000000005,409.395814,410.49162387606975,409.71155000000005,408.93147612393034
2022-06-01 17:55:00+00:00,409.37,409.85,409.32,409.81,154445,1468,409.583827,409.72826333333336,409.425614,410.4944493879044,409.72826333333336,408.9620772787623
2022-06-01 17:56:00+00:00,409.8,410.06,409.76,409.84,147411,1266,409.903572,409.74493,409.452332,410.498252539108,409.74493,408.991607460892
2022-06-01 17:57:00+00:00,409.83,410.085,409.63,410.06,131551,1250,409.849344,409.7637633333333,409.47873200000004,410.5193976917947,409.7637633333333,409.0081289748719
2022-06-01 17:58:00+00:00,410.06,410.37,410.0299,410.18,153480,1314,410.221201,409.7887633333333,409.51133200000004,410.5481911554288,409.7887633333333,409.0293355112378
2022-06-01 17:59:00+00:00,410.19,410.27,409.78,409.82,144502,1276,409.949351,409.80942999999996,409.52833200000003,410.53670800844515,409.80942999999996,409.0821519915548
2022-06-01 18:00:00+00:00,409.82,410.36,409.681,410.18,376519,2641,410.09296,409.84709666666663,409.549332,410.52876370455186,409.84709666666663,409.1654296287814
2022-06-01 18:01:00+00:00,410.17,410.21,409.96,409.97,168201,1520,410.061479,409.88309666666663,409.56633200000005,410.46564461360055,409.88309666666663,409.3005487197327
2022-06-01 18:02:00+00:00,409.97,410.2523,409.8,410.24,119860,1132,410.028373,409.91518999999994,409.5965320000001,410.4658968894541,409.91518999999994,409.3644831105458
2022-06-01 18:03:00+00:00,410.23,410.31,409.92,410.31,200785,1774,410.10369,409.95286,409.6277320000001,410.4491446319996,409.95286,409.45657536800036
2022-06-01 18:04:00+00:00,410.33,410.52,410.03,410.35,291472,2829,410.310468,409.9811933333333,409.66373000000004,410.46778596735015,409.9811933333333,409.49460069931644
2022-06-01 18:05:00+00:00,410.34,410.69,410.235,410.615,334774,2741,410.479016,410.0123566666667,409.6970300000001,410.5361520503899,410.0123566666667,409.48856128294346
2022-06-01 18:06:00+00:00,410.62,410.67,410.12,410.27,280888,2398,410.420275,410.03168999999997,409.72212600000006,410.54924385735586,410.03168999999997,409.5141361426441
2022-06-01 18:07:00+00:00,410.3,410.31,409.9,410.1363,161811,1729,410.08939,410.03956666666664,409.74035800000007,410.5560554151147,410.03956666666664,409.5230779182186
2022-06-01 18:08:00+00:00,410.14,410.2983,409.99,410.12,120993,1189,410.159946,410.0399,409.762756,410.5565830153467,410.0399,409.5232169846533
2022-06-01 18:09:00+00:00,410.14,410.41,410.0334,410.36,90950,1023,410.267968,410.05123333333336,409.787056,410.58043710043825,410.05123333333336,409.52202956622847
2022-06-01 18:10:00+00:00,410.3602,410.48,410.1605,410.18,132856,1497,410.314444,410.05123333333336,409.805058,410.58043710054824,410.05123333333336,409.5220295661185
2022-06-01 18:11:00+00:00,410.1723,410.1723,409.88,410.08,133862,1341,409.984025,410.0565666666667,409.81785800000006,410.58359313090483,410.0565666666667,409.52954020242856
2022-06-01 18:12:00+00:00,410.07,410.28,409.95,410.16,86904,884,410.113248,410.0559,409.840258,410.58235050908337,410.0559,409.52944949091665
2022-06-01 18:13:00+00:00,410.16,410.26,410.01,410.23,74492,794,410.158801,410.06356666666665,409.86545600000005,410.5932267724459,410.06356666666665,409.5339065608874
2022-06-01 18:14:00+00:00,410.23,410.459,410.185,410.27,127461,1192,410.320246,410.06756666666666,409.89055600000006,410.6015719983619,410.06756666666666,409.5335613349714
2022-06-01 18:15:00+00:00,410.3,410.61,410.1,410.4692,170913,1722,410.410466,410.0768733333333,409.91376800000006,410.6285294700357,410.0768733333333,409.52521719663093
2022-06-01 18:16:00+00:00,410.4699,410.59,410.3,410.44,152627,1241,410.447336,410.0825433333333,409.93576800000005,410.6454016238165,410.0825433333333,409.51968504285014
2022-06-01 18:17:00+00:00,410.42,410.42,410.19,410.24,94099,955,410.287991,410.08554333333336,409.95066800000006,410.6507622421705,410.08554333333336,409.5203244244962
2022-06-01 18:18:00+00:00,410.23,410.23,409.93,410.09,125841,1118,410.073754,410.0906833333334,409.96386800000005,410.6531596816924,410.0906833333334,409.5282069849744
